text,tag,source,doc_id
"최근 스포츠 분야에서 개인뿐만 아니라 단체 활동까지 지원할 수 있는 스포츠 플랫폼과 콘텐츠에 대한 수요가 급증하고 있으나, 개인 및 단체 스포츠 활동에서 이루어지는 현장에서 단일 장비를 통해 실시간으로 볼의 모션분석 또는 충돌검출을 가능하게 하는 기술은 없는 실정임",기술의필요성,etri,505
본 기술은 스포츠 플랫폼과 콘텐츠에 필수적인 볼 궤적 가시화 또는 볼 충돌 가시화를 위해 개인 및 단체 활동에 사용되는 볼의 모션 또는 충돌을 고속카메라를 통해 고속으로 인식하는데 필요함,기술의필요성,etri,505
본 기술은 실내에서 타석을 향해 설치된 고속카메라 1대만을 사용하여 스포츠 플랫폼과 콘텐츠에서 볼 궤적 가시화를 위해 필요한 볼에 대한 초기 속도 및 스핀을 각각 분석 할 수 있음,기술의특징및장점,etri,505
본 기술은 실내에서 스크린을 향해 설치된 고속카메라 1대만을 사용하여 스포츠 플랫폼과 콘텐츠에서 볼 충돌 가시화를 위해 필요한 볼에 대한 스크린 충돌 위치를 검출할 수 있음,기술의특징및장점,etri,505
본 기술은 실내에서 타석을 향해 설치된 고속카메라 1대를 사용해 한 명의 사용자가 차거나 던지거나 친 볼의 초기 속도와 회전을 동시에 고속으로 분석할 수 있기 때문에 사실적인 구기 스포츠 플랫폼 및 콘텐츠를 사실적으로 구현할 수 있음,기술의 파급효과,etri,505
본 기술은 실내에서 스크린을 향해 설치된 고속카메라 1대를 사용해 두 명의 사용자가 동시에 차거나 던지거나 친 볼이 스크린에 충돌하는 위치를 동시에 검출할 수 있기 때문에 다양한 도전 및 경쟁 스포츠 플랫폼 및 콘텐츠를 구현할 수 있음,기술의 파급효과,etri,505
A. 전체기술: 스포츠용 고속 볼 모션분석 및 충돌검출 기술 v2.0,기술이전내용및범위,etri,505
"스포츠 플랫폼과 콘텐츠에 필요한 고속 볼 모션분석 기술 v2.0(1세부기술), 고속 볼 충돌검출 기술 v2.0(2세부기술)로 구성",기술이전내용및범위,etri,505
본 기술은 기술이전 책임자와 사전에 협의된 경우에만 기술이전 가능,기술이전내용및범위,etri,505
"전체 기술이전이 원칙이며, 세부기술로 기술이전은 협의된 경우만 가능",기술이전내용및범위,etri,505
"종목 수는 3종목 이내가 원칙이며, 3종목을 초과하는 경우는 별도 신청",기술이전내용및범위,etri,505
"기본 종목(축구, 티볼, 파크볼)외 종목은 기술이전 책임자와 사전에 별도 협의",기술이전내용및범위,etri,505
B. 1세부기술: 고속 볼 모션분석 기술 v2.0,기술이전내용및범위,etri,505
(1-1세부기술) 고속 볼 모션분석 기능 v2.0,기술이전내용및범위,etri,505
"스포츠 플랫폼과 콘텐츠에서 궤적 가시화를 위해 타석을 향해 설치된 고속카메라 1대를 통해 볼에 대한 모션분석(속도/스핀) 기능을 제공(기본 종목 3종목, 종목 변경 가능)",기술이전내용및범위,etri,505
(1-2세부기술) 고속 볼 모션분석 시험 v2.0,기술이전내용및범위,etri,505
"스포츠 플랫폼과 콘텐츠에서 궤적 가시화를 위해 타석을 향해 설치된 고속카메라 1대를 통해 볼에 대한 모션분석(속도/스핀) 시험을 지원(기본 종목 3종목, 종목 변경 불가)",기술이전내용및범위,etri,505
C. 2세부기술: 고속 볼 충돌검출 기술 v2.0,기술이전내용및범위,etri,505
"스포츠 플랫폼과 콘텐츠에서 충돌 가시화를 위해 스크린을 향해 설치된 고속카메라 1대를 통해 볼에 대한 충돌검출(충돌/위치) 기능을 제공(기본 종목 3종목, 종목 변경 가능)",기술이전내용및범위,etri,505
스포츠용 고속 볼 모션분석 및 충돌검출 기술 시스템상세설계서 v2.0 1종,기술이전내용및범위,etri,505
스포츠용 고속 볼 모션분석 및 충돌검출 기술 시험절차결과서 v2.0 1종,기술이전내용및범위,etri,505
볼 영상획득을 위한 고속카메라 시스템 v2.0 기술문서 1종,기술이전내용및범위,etri,505
B. 1세부기술: 고속 볼 모션분석 기술 v2.0,기술이전내용및범위,etri,505
(1-1세부기술) 고속 볼 모션분석 기능 v2.0,기술이전내용및범위,etri,505
고속카메라 기반 볼 모션분석 SW v2.0 사용자 매뉴얼 1종,기술이전내용및범위,etri,505
고속카메라 기반 볼 모션분석 SW v2.0 소스코드 및 실행파일 1종,기술이전내용및범위,etri,505
(1-2세부기술) 고속 볼 모션분석 시험 v2.0,기술이전내용및범위,etri,505
고속카메라 기반 볼 모션분석 시험 SW v2.0 사용자 매뉴얼 1종,기술이전내용및범위,etri,505
고속카메라 기반 볼 모션분석 시험 SW v2.0 소스코드 및 실행파일 1종,기술이전내용및범위,etri,505
고속카메라 기반 볼 모션분석 시험도구 v2.0 기술문서 1종,기술이전내용및범위,etri,505
C. 2세부기술: 고속 볼 충돌검출 기술 v2.0,기술이전내용및범위,etri,505
고속카메라 기반 볼 충돌검출 SW v2.0 사용자 매뉴얼 1종,기술이전내용및범위,etri,505
고속카메라 기반 볼 충돌검출 SW v2.0 소스코드 및 실행파일 1종,기술이전내용및범위,etri,505
조선해양 응용을 위한 GUI 기반 빠른 프로토타이핑 지원 SDK 기술,기술명,etri,506
조선해양 응용을 위한 GUI 기반 빠른 프로토타이핑 지원 SDK 기술은 조선해양 분야의 빠른 SW 개발을 지원하는 기술로 다음과 같이 구성된다.,기술개요,etri,506
라이브러리 조합형 SW 개발자 환경 구축 기능,기술개요,etri,506
GUI 기반 조선해양 특화 라이브러리 활용 Ship/Shipyard SW 프로토타입 개발 기능,기술개요,etri,506
ICT융합 Industry4.0s(조선해양) 기술개발 사업의 SW통합 개발자 환경(SDK) 및 공통 라이브러리 분석/설계 사업을 통해 확보된 조선해양 응용 지원 GUI 기발 프로토타입핑 기술은 조선해양 분야 중소/중견 기업의 초/중급 SW 개발자들에게 도메인 특화된 쉽고 빠른 개발 환경을 제공함으로써 개발 시간을 단축 시켜 줄 수 있는 기술이다.,기술의필요성,etri,506
"특히, 조선해양 분야의 응용 SW 개발은 대형 조선소를 중심으로 수직적이고 종속적인 형태로 개발 진행이 요구되며, 재사용이 불가능한 1회성 개발로 인해  기업의 세부 기술 내재화 및 개발 경험의 축적에 어려움을 격고 있다.",기술의필요성,etri,506
본 기술은 조선해양 분야 중소/중견 기업에서 요구하는 Ship 및 Shipyard의 SW 개발에 특화된 GUI 형태의 개발 환경을 지원함으로써 중견 개발자 확보에 어려움을 겪고 있는 조선해양 ICT 중소/중견 기업들의 개발시간 단축과 결과물에 대한 품질을 개선하는데 활용 할 수 있다.,기술의필요성,etri,506
조선해양 도메인에서 요구되는 Ship 및 Shipyard 응용 SW의 빠른 개발을 지원하기 위해 프로젝트 상황 별 라이브러리 배치를 통한 Ship/Shipyard 전용 개발자 환경을 제공한다.,기술의특징및장점,etri,506
"GUI 기반의 컴포넌트 기반 개발 환경 및 도메인 특화 라이브러리를 제공함으로써 응용 SW의 빠른 프로토타이핑 개발을 지원하며, 발주자의 요구사항에 따른 SW의 자유로운 수정 및 변경을 지원한다.",기술의특징및장점,etri,506
Ship 및 Shipyard 용 SW 개발 시 요구되는 기능들을 공통 라이브러리 형태로 제공함으로써 코드의 재사용성을 높이고 개발 시간을 단축시킬 수 있도록 지원한다.,기술의특징및장점,etri,506
"조선해양 분야의 중소/중견 기업의 개발자 환경 구축 및 SW 개발에 활용 가능하며, 중/대형 조선소의 경우 SW 개발 프로젝트의 빠른 프로토타입 SW 개발에 활용될 것으로 기대한다.",기술의 파급효과,etri,506
전체 기술 : 조선해양 응용을 위한 GUI 기반 빠른 프로토타이핑 지원 SDK 기술,기술이전내용및범위,etri,506
1세부기술 : 라이브러리 조합형 SW 개발자 환경 구축 기술,기술이전내용및범위,etri,506
Ship SW 개발 전용 개발자 환경 구축 기능,기술이전내용및범위,etri,506
Shipyard SW 개발 지원 개발자 환경 구축 기능,기술이전내용및범위,etri,506
2세부기술 : GUI 기반 조선해양 특화 라이브러리 활용 Ship/Shipyard SW프로토타입 개발 기술,기술이전내용및범위,etri,506
보급형 KSB 인공지능 프레임워크 기술,기술명,etri,507
"본 이전기술은 자가학습형 지식융합 인공지능 서비스 제공을 위한 공통 인프라 기술로서, 서비스 제공을 위해 필요한 데이터 수집 부터 데이터 적재, 처리 및 분석, 그리고 학습모델 생성 및 이를 이용한 서빙, 서빙된 다수의 결과를 융합하여 새로운 서비스를 창출하는 융합 서빙 기술을 제공한다. 기업은 이러한 기술을 이용하여 기업만의 인공지능 특화 서비스를 데이터 수집부터, 학습모델 빌드 및 빌드 된 측모델을 이용한 서빙 시스템의 배포, 운영, 폐기까지의 전체 주기를 빠르고 손쉽게 수행할 수 있다. 뿐 만 아니라 소프트웨어 개발자들이 새로운 모듈을 만들어 추가할 수 있는 확장 인터페이스와 개발환경을 제공한다. 기업들은 개발환경을 이용하여 새로운 소프트웨어 모듈을 컴퍼넌트 형태로 개발하고 등록할 수 있으며, 이를 통해 본 이전기술의 기능을 확장할 수 있다.",기술개요,etri,507
"다양한 영역에서 인공지능에 대한 필요성을 인식하고 있으나, 대부분 머신러닝 모델의 학습 정확도를 만족시키기 위한 노력에 집중되어 있다.",기술의필요성,etri,507
"실제 산업에서 머신러닝 기술을 이용한 인공지능을 활용하기 위해서는 데이터에 대한 처리부터, 학습, 서빙 등을 위한 다양한 인프라 기술들이 필요하며, 이들이 산업 시스템과 연계되어 유기적으로 작동되어야 한다.",기술의필요성,etri,507
인공지능 기술을 도입하고자 하는 대다수 기업들이 이러한 기술을 습득하고 내재화하는데 상당한 시간과 노력이 요구된다.,기술의필요성,etri,507
"기술들이 기업의 자산으로써 지속적으로 축적되지 않고 사일로된 개발과 유지보수, 폐기가 반복된다.",기술의필요성,etri,507
본 기술이전의 근본적인 목적은 기업들이 자신들의 IT기술력과 인공지능 관련 기술을 내재화할 수 있는 구조를 제공함으로써 기업들이 인공지능 기술력을 자체적으로 축적하여 확장해 갈 수 기반을 제공하는 데 있다.,기술의필요성,etri,507
"또한, 인공지능 서비스를 개발하고 배포, 운영하기위한 인프라 기술을 제공함으로써 산업에서 필요로 하는 실질적인 인공지능 서비스 시스템을 빠르게 구축할 수 있도록 하는 데에 그 목적이 있다.",기술의필요성,etri,507
다양한 목적의 서비스를 제공하는 엔진을 구성하는 KAF엔진 컴퍼넌트 유형들의 규격 제공?,기술의특징및장점,etri,507
규격을 만족하는 하나 이상의 KAF엔진 컴퍼넌트들을 조합해서 동적으로 엔진 구성,기술의특징및장점,etri,507
워크플로우 실행 요청에 대해 하나 이상의 엔진 인스턴스를 생성,기술의특징및장점,etri,507
워크플로우 내의 일련의 엔진들에 대한 스케쥴링 및 실행 중인 워크플로우 제어,기술의특징및장점,etri,507
다양한 저장소로부터 데이터 가져와 적재,기술의특징및장점,etri,507
머신러닝/딥러닝 모델을 스트림/온디멘드 방식으로 서빙,기술의특징및장점,etri,507
서빙 엔진의 실행에 의해 생성된 하나이상의 서비스를 파이프라인하여 융합 서비스 제공,기술의특징및장점,etri,507
사용자가 컴포넌트를 조합하여 워크플로우를 구성할 수 있는 GUI 환경의 저작 기능 제공,기술의특징및장점,etri,507
저장소의 데이터에 대한 시각화 기능 제공,기술의특징및장점,etri,507
워크플로우의 실행 상태를 모니터링할 수 있는 GUI환경 제공,기술의특징및장점,etri,507
사용자가 워크플로우를 제어할 수 있는 클라이언트 도구 제공,기술의특징및장점,etri,507
신규 엔진 컴퍼넌트를 저작도구에서 사용할 수 있도록 등록 및 관리할 수 있는 GUI 환경 제공,기술의특징및장점,etri,507
* KSB 인공지능 프레임워크 어플라이언스,기술의 파급효과,etri,507
"데이터 수집부터, 학습 모델 개발, 배포, 스케일아웃을 포함한 인공지능 서비스 전체 라이프사이클을 빠르게 구현 및 도메인 특화 인공지능 서비스 프로덕션화 가능",기술의 파급효과,etri,507
재실자 편의성 제공 및 빌딩에너지 사용량 최적화를 위한 스마트 에너지 수요공급 시스템,기술의 파급효과,etri,507
실시간 교통 관제 및 예측을 통한 차량 운행 관리 시스템,기술의 파급효과,etri,507
건강 정보 관리를 통한 개인 맞춤형 질병 예측 및 예방 시스템,기술의 파급효과,etri,507
시설물/설비 고장 진단 및 예측을 통한 플랜트 안전 시스템,기술의 파급효과,etri,507
악성코드 분석 및 프로파일링을 통한 비정상 행위 탐지 및 대응 시스템,기술의 파급효과,etri,507
* KSB 인공지능 프레임워크 기반 빅데이터 및 인공지능 교육 플랫폼,기술의 파급효과,etri,507
사용자 친화형 인공지능 교육 서비스 제공,기술의 파급효과,etri,507
GUI를 통해 데이터 수집부터 학습 모델 서빙까지 손쉽고 빠르게 Production화 할 수 있는 교육 프로그램 제공,기술의 파급효과,etri,507
"빅데이터, AI 분야 고급인력 확보를 위한 정부 정책에 부합",기술의 파급효과,etri,507
". 이전기술에서 제공하는 인공지능 서비스 파이프라인을 활용하여 기계학습모델 기반의 인공지능 서비스를 빠르게 프로덕션화(실제 응용 분야에 배포 및 운영)함으로써, 신속한 인공지능 개발-배포-운영-피드백의 사이클을 통해 인공지능 수준의 신속하고 점진적인 발달 효과를 얻을 수 있다.",기술의 파급효과,etri,507
". 이전기술에서 추구하는 동적 엔진 구성기술을 통해서, 기존의 인공지능 서비스를 위해서 개별적으로 시스템이 개발되고 운영됨으로써 발생하는 시스템 개발, 유지 및 관리하는데 드는 비용을 현저히 줄일 수 있다.",기술의 파급효과,etri,507
". 이전기술에서 제공하는 빅데이터, 모델학습, 서빙, 융합서빙의 일원화된 오케스트레이션 방식과 워크플로우 개념의 도입을 통해서 인공지능에 필요한 기반기술과 응용(인공지능 서비스)의 일원화된 운영과 관리가 가능하다.",기술의 파급효과,etri,507
. 이전기술에서 제공하는 서빙 및 융합서빙 기능을 통해 학습모델과 기업의 비즈니스 로직 사이의 약결합 관계를 유지하면서 하나의 서비스를 제공하는 용이하다.,기술의 파급효과,etri,507
". 특히, 이전기술에서 제공하는 확장성을 기반으로 기업의 인공지능 및 소프트웨어 분야의 인공지능 기술을 지속적으로 축적하여 내재화함으로써 기업 독자적인 인공지능 기술을 확보할 수 있다.",기술의 파급효과,etri,507
* KAF-S 엔진 컴퍼넌트 유형들의 규격 제공,기술이전내용및범위,etri,507
* 규격을 만족하는 하나이상의 KAF-S엔진 컴퍼넌트들을 조합해서 동적으로 엔진을 구성하는 기능,기술이전내용및범위,etri,507
* 구성된 엔진 인스턴스를 생성하는 기능,기술이전내용및범위,etri,507
* 워크플로우 내에 포함된 일련의 엔진에 대한 실행을 스케쥴링하는 기능,기술이전내용및범위,etri,507
* 저장소로부터 데이터를 가져와 다른 저장소로 적재하는 기능,기술이전내용및범위,etri,507
* 자동머신러닝 (AutoML) 모델 학습 기능,기술이전내용및범위,etri,507
* 머신러닝 모델의 스트림 방식 서빙 기능,기술이전내용및범위,etri,507
* 딥러닝 모델의 스트림 방식 서빙 기능,기술이전내용및범위,etri,507
* 딥러닝모델의 On-Demand 방식의 서빙 기능,기술이전내용및범위,etri,507
* 하나 이상의 서비스를 파이프라인하여 서빙하는 기능,기술이전내용및범위,etri,507
* 워크플로우를 DIY 방식으로 정의할 수 있는 저작 기능,기술이전내용및범위,etri,507
* 워크플로우 내의 엔진의 스케쥴링을 정의하는 기능,기술이전내용및범위,etri,507
* 워크플로우 실행 모니터링 및 제어 클라이언트 기능,기술이전내용및범위,etri,507
* 워크플로우 단위의 실행상태 모니터링 기능,기술이전내용및범위,etri,507
* 엔진 단위의 실행상태 모니터링 기능,기술이전내용및범위,etri,507
* 워크플로우 단위의 실행제어 요청 기능,기술이전내용및범위,etri,507
* 신규 엔진 컴퍼넌트를 저작도구 상에 등록/관리 기능,기술이전내용및범위,etri,507
KAF 클라이언트 SW (바이너리 제공),기술이전내용및범위,etri,507
* KAF 엔진 컴퍼넌트 SW (오픈소스 라이센스 정책),기술이전내용및범위,etri,507
* KAF 개발자 SDK SW (오픈소스 라이센스 정책),기술이전내용및범위,etri,507
"""APV-I급 SBAS 위성통신 시스템 개발"" 사업의 일환인 6GHz 대역 GaN 전력증폭기 기술을 이전 하고자 함.",기술개요,etri,508
"상용 및 군용 통신, 레이더 등 시스템의 주파수 대역이 올라감에 따라 초고주파 대역에서 동작하는 고출력증폭기 MMIC의 수요가 증가하고 있음.",기술의필요성,etri,508
최근에는 GaN 소자 기술의 발전으로 더 높은 출력 전력을 낼 수 있는 고출력증폭기 MMIC의 구현이 가능하게 되어 이에 대한 많은 연구가 진행되고 있음.,기술의필요성,etri,508
특히 위성 RF 송신 시스템에서는 기존에 사용되던 진행파관 증폭기를 고출력증폭기 MMIC를 이용한 SSPA로 대체하기 위한 연구 개발이 진행되고 있어 향후 고출력증폭기 MMIC의 수요는 더욱 증가할 것으로 예상됨.,기술의필요성,etri,508
ETRI는 천리안 위성용 부품을 개발하면서 축적한 MMIC 설계 기술을 바탕으로 국내외 제품 대비 동등 이상의 성능을 지닌 고출력증폭기 MMIC를 개발하였음.,기술의필요성,etri,508
"이 기술은 기술 선진국으로부터 기술 이전을 받기가 매우 어려운 실정이며, 부품 또한 EL 품목으로 지정되어 수입에도 제한을 받음.",기술의필요성,etri,508
"현재 GaN MMIC  기반 SSPA 기술에 대해서 국내 주도 개발이 늘어가고 있는 추세로, 국내업체는 자체 개발 능력이 요구되고 있으나 설계 기술 등 핵심 기술의 미비로 업체가 보유하고 있지 않은 ETRI 설계 기술 등에 대한 기술 전수가 필요함.",기술의필요성,etri,508
국내업체에 ETRI에서 개발한 전력증폭기 집적회로 기술을 전수할 경우 국내외 시장 진출이 가능하게 됨. 따라서 국내 업체에 기술이전 추진이 필요함.,기술의필요성,etri,508
"본 이전 기술의 고출력증폭기 MMIC는 0.25um GaN 공정으로 제작되었으며, 6GHz  대역(5.5 ~ 7.0 GHz)에서 높은 출력 전력을 내도록 설계되었음.",기술의특징및장점,etri,508
본 이전 기술의 고출력증폭기 MMIC는 18W(42.5dBm) 이상의 출력 전력과 43.7 % 이상의 효율 성능을 가지고 있음.,기술의특징및장점,etri,508
본 이전 기술을 활용하여 위성 송신 시스템 등의 SSPA 모듈에 적용 가능,기술의특징및장점,etri,508
"적용분야 : 위성 송신 시스템, 상용 및 군용 통신 시스템, 레이더 등",기술의 파급효과,etri,508
"국내/외 상용 및 위성 통신, 레이더 등 시스템 적용 가능",기술의 파급효과,etri,508
수입이 어려운 군용 시스템에 활용 시 수입 대체 효과 및 기술력 확보,기술의 파급효과,etri,508
"요구사항정의서, 시험절차결과서, 설계서 문서",기술이전내용및범위,etri,508
GK-2A 기상위성방송 선박 수신 기술,기술명,etri,509
"GK-2A 기상위성중계기는 지상에서 송출한 해양정보자료(기상 정보 자료 포함)를 수신하여 지상으로 방송한다. 해상 선박에 설치된 수신기는 이 신호 정보를 추적, 복조 및 처리하여 사용자에게 필요한 정보를 표출하도록 추적 안테나, RF 장치 및 복조기, 수신기 처리 등으로 구성된다.",기술개요,etri,509
"본 기술인 기상위성 선박 수신기술은 해상 모든 선박에 설치하여 GK-2A 위성을 추적하면서, GK-2A 지상송신국이 전송한 모든 정보를 선박내 사용자가 원하는 정보를 선택하여 개인 휴대 단말기에 표출하도록 한다.",기술개요,etri,509
"현재 항행하는 선박이 기상정보를 수신하는 방법은 라디오, 인터넷, NAVTEX, EGC(Enhanced Group Call) 수신기, 기상팩시밀리를 통해서 이다. 이들 장치들은 모두 육상 송신 기지국에서 전파를 통해 송신한 신호를 수신하여 기상 정보를 받는다. 이들 장치 중 전세계적으로 해상에서 기상정보 수신을 위해 기상팩시밀리가 가장 많이 활용되고 있다.",기술의필요성,etri,509
"기상팩시밀리 장치는 육상으로부터 약 300해리 이하에서만 가능하여 서비스 지역범위에 한계가 있으며, 아날로그 전송이기 때문에 수신 정보 화질이 좋지 않다. 또한 이 방법은 기상정보 내용도 제한적이고 고비용이 든다.",기술의필요성,etri,509
이를 극복할 수 있는 방법은 정지궤도 기상위성으로부터 디지털 기상정보를 직접 수신하여 Smart-phone 과 같은 소형 단말기로 기상정보를 쉽게 받아보는 것이다. 이 기술은 선박의 크기와 상관없이 송신국이 보내온 기상 정보뿐 아니라 어근 정보를 포함한 모든 해상 정보를 실시간으로 사용자 단말기에 표출한다.,기술의필요성,etri,509
"해상에서 레저 및 어업 선박 등을 포함한 모든 선박이 기상위성으로부터 다양한 기상정보(예, Radar/위성 영상, 태풍, 기상 라디오 방송, 기상 예보, 재난 문자 등)를 실시간으로, 선명한 화질로, 해상의 어디든지, 저렴한 비용으로 수신할 수 있는 장치가 가능하다. 또한 선박 및 육상 이동체 내에서 Wi-Fi를 통해 개인 휴대 단말에서 쉽게 기상정보를 확인할 수 있다. 수신기가 어선 또는 낚시선인 경우 기상 정보뿐 아니라 어군 정보 등도 받아 볼 수 있다.",기술의특징및장점,etri,509
선박의 크기와 상관 없이 해상 기상정보 등을 실시간으로 수신 가능,기술의 파급효과,etri,509
지역 항로 별로 기상 정보 선택 수신 가능,기술의 파급효과,etri,509
GK-2A LRIT L대역 위성 신호 선박 추적 및 데이터 Acquisition 링크 설계 기술,기술이전내용및범위,etri,509
GK-2A 위성 LRIT 신호 선박 추적 기술,기술이전내용및범위,etri,509
GK-2A 위성 LRIT 복조 처리 기술,기술이전내용및범위,etri,509
GK-2A 정보 추출 및 휴대폰 표출 기술,기술이전내용및범위,etri,509
GK-2A 위성 위성 추적 및 데이터 링크 설계,기술이전내용및범위,etri,509
GK-2A 위성 신호 선박 수신을 위한 안테나 및 RF H/W 설계,기술이전내용및범위,etri,509
GK-2A 위성 신호 선박 수신을 위한 복조처리 및 S/W 설계,기술이전내용및범위,etri,509
" 본 기술은 외부의 압력 및 스트레인에 민감하게 반응하는 유연한 나노복합소재 기반 압력센서 기술로서, 기존에 상용화된 피에조저항 방식의 압력센서 기술과 비교하여 매우 유연하면서 높은 민감도, 빠른 응답속도, 우수한 내구성 및 방수 특성을 가지는 압력센서 기술임. 또한 인체에 쉽게 탈부착이 가능하며, 피부나 의복에 적용 가능한 기술임.",기술개요,etri,510
"4차 산업혁명이 도래함에 따라서 자동차, 모바일, 의료기기 및 가정용 전자기기 등  산업 전반에 걸쳐 스마트 센서 시장의 규모가 급격히 증가하고 있음. 하지만 현재 국내 센서 제품의 시장규모는 세계시장의 1.6%, 기술수준은 선진국들의 64% 수준에 머물러 있으며 혁신제품개발에 한계로 인해 소재 및 공정 분야에 기술 개발이 요구됨. 이러한 센서 관련 산업은 기술과 창의적인 아이디어만으로도 창업이 가능한 중소기업형 산업으로서 높은 부가가치를 창출할 수 있음.",기술의필요성,etri,510
"나노복합소재 기반 압력센서 기술은 기존의 상용화된 피에조저항형 압력센서와 비교하여 매우 우수한 유연성을 가지면서 피부에 탈부착이 가능하고, 이어폰에 적용하여 입을 다 물거나 벌렸을 때  귀속 외이도에서 발생하는 낮은 압력 변화를 수백 미리 초의 빠른 응답 반응을 통하여 정확하게 감지 할 수 있는 기술로서 현재 유사 기술을 이용한 제품이 시장에 출시되지 않아 기술 및 시장 선점이 가능하고, 또한 국내외 스마트폰 시장 및 이어폰 이어캡 센서와 같은 IoT센서로서 스마트 기기 분야에도 폭넓게 응용할 수 있기 때문에 상기 기술의 이전이 절실하다고 판단됨.",기술의필요성,etri,510
"그래핀 (Graphene)이나 맥신 (MXene), 탄소나노튜브(CNT)와 같은 전도성 나노 물질 표면에 2차원물질 기반 나노구조체를 형성 후 폴리머를 결합하게 되면, 매우 유연하면서 우수한 전기전도도 및 민감도를 가지는 피에조 저항형 센서를 제작할 수 있음. 이렇게 제작된 2차원 복합소재 기반 피에조 저항형 센서는 인체에 탈부착이 가능하고 1 kPa ? 20 kPa의 외부 압력의 변화에 3 kPa-1의 높은 민감도를 나타냄.",기술의특징및장점,etri,510
"또한, 매우 유연하고 복원력이 우수한 폴리머가 2차원 나노복합소재에 결합되어 있어 최대 4000 cycles의 압축 반복 시험을 한 후에도 저항변화율이  초기 저항 변화율 값의 8% 미만의 변화율을 가지기 때문에 소자의 내구성 측면에서도 우수함.",기술의특징및장점,etri,510
"2차원 나노 복합소재 기반 압력 센서를 이용하게 되면 미세한 신체의 움직임이나 생체신호에서 나오는 다양한 정보들을 더욱 정확하고 빠르게 검출 할 수 있으며, 인체에 쉽게 부착하여 자세교정 및 졸음방지와 같은 인체의 모션감지와 같은 전자 피부용 (e-skin) 유연 촉각 센서에 응용이 가능.",기술의 파급효과,etri,510
"심박수와 혈압과 같은 건강상태를 정교하게 실시간으로 모니터링하거나 이어폰 이어버드에 적용하여 입을 다물거나 벌렸을 때 귀속 외이도에서 발생하는 낮은 압력 변화를 신속하게 감지하여 스마트폰을 on/off 시키거나 턱관절 장애 예방 및 교정용 의료기기, 스마트 미용 마스크팩 등에 응용 시 효과적으로 활용이 가능.",기술의 파급효과,etri,510
나노복합소재 기반 압력센서 제작 및 압력 변화 평가 기술,기술이전내용및범위,etri,510
나노복합소재 기반 압력센서 민감도 및 내구성 성능 평가 기술,기술이전내용및범위,etri,510
나노복합소재 기반 압력센서 제작 및 압력 변화 평가 기술,기술이전내용및범위,etri,510
· 나노 복합소재 기반 압력 센서 제작,기술이전내용및범위,etri,510
· 나노복합소재 기반 압력센서의 압력 변화에 따른 저항변화 평가,기술이전내용및범위,etri,510
· 1kPa?20kPa 압력 범위 내에서 저항 변화 값이 ?1 이하인 성능 평가,기술이전내용및범위,etri,510
나노복합소재 기반 압력센서 민감도 및 내구성 성능 평가 기술,기술이전내용및범위,etri,510
· 1kPa?20kPa 압력 범위 내에서 인가압력 변화에 따른 센서 민감도 평가,기술이전내용및범위,etri,510
"· 최대 4000 cycles 반복 압축 시험 후, 저항변화율에 따른 내구성 평가",기술이전내용및범위,etri,510
"문화 공연이나 스포츠 이벤트를 UWV로 실시간 서비스할 경우, 멀티카메라를 이용하여 영상을 획득하고, 실시간으로 스티칭 및 부호화를 한 수행한 후 원격지의 복호화 및 렌더링 시스템으로 전송하여 이를 재생하게 됨.",기술개요,etri,512
본 기술은 12Kx2K UWV(Ultra Wide Vision) 영상 및 음향을 실시간으로 부호화할 수 있도록 제어하고 IP 네트워크를 통해 전송할 수 있는 기술임.,기술개요,etri,512
스포츠 및 문화공연과 같은 이벤트의 현장감과 몰입감을 실시간으로 전달하기 위한 UWV 실황 중계에서 콘텐츠 부호화와 전송 기술로 활용될 수 있도록 기술을 이전하고자 함.,기술의필요성,etri,512
고해상도 광시야각 영상 부호화 및 다중화 기능을 콘트롤하고 IP 네트워크를 통해 단말로 전송하기 위한 기술로서 UWV 실시간 전송 서비스에 필요한 기술임.,기술의필요성,etri,512
"12Kx2K UWV 영상을 3개의 4K 영상으로 분할 입력받아 부호화를 수행하도록 구성되어 있으며, PCIe 보드 형태의 하드웨어 인코더를 이용하여 부호화 기능을 검증함.",기술의특징및장점,etri,512
UWV 재생시스템에서 분할된 영상 간 동기를 유지하여 재생할 수 있도록 MPEG-2 TS로 다중화를 수행함.,기술의특징및장점,etri,512
"Web GUI를 통해 시스템을 제어하고, 시스템 상태를 모니터링할 수 있음.",기술의특징및장점,etri,512
광시야각 실감영상 분야의 기술 개발을 통해 새로운 방송/콘텐츠 영역의 확대 및 디스플레이 산업 전반에 새로운 수익 증대,기술의 파급효과,etri,512
사용자의 만족도를 높여줄 수 있는 고화질 광시야각 영상을 통한 공연콘텐츠 수익 극대화 및 2차 상영 등 추가 수익 창출을 통한 부가가치 증대,기술의 파급효과,etri,512
12Kx2K UWV 영상의 실시간 HEVC 부호화 콘트롤 기능,기술이전내용및범위,etri,512
MPEG-2 TS 기반 다중화 콘트롤 기능,기술이전내용및범위,etri,512
Web GUI 기반 시스템 제어 및 모니터링 기능,기술이전내용및범위,etri,512
UWV 전송 및 중계 서브시스템 요구사항정의서,기술이전내용및범위,etri,512
UWV 전송 및 중계 서브시스템 시험절차 및 결과서,기술이전내용및범위,etri,512
